"player","position","game_num","week_num","gs","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","all_td","scoring","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","two_pt_md","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","status","reason","def_int","def_int_yds","def_int_td","pass_defended","year"
"Derek Carr","QB","2","2","*","4","9","2.25","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","0","0","1","-3","0","66","100%","0","0%","0","0%","28","37","75.68","382","2","0","126.2","2","9","10.32","11.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","3","3","*","2","-2","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1","0","0","83","100%","0","0%","0","0%","26","43","60.47","386","2","1","95.7","3","29","8.98","8.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","4","4","*","3","6","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","57","100%","0","0%","0","0%","21","34","61.76","196","2","1","84.9","4","31","5.76","5.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","5","5","*","3","10","3.33","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","63","94%","0","0%","0","0%","22","35","62.86","206","0","1","67.1","3","18","5.89","4.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","6","6","*","2","-1","-0.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","-2","0","56","100%","0","0%","0","0%","18","27","66.67","341","2","0","134.4","2","1","12.63","14.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","7","7","*","2","1","0.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","66","100%","0","0%","0","0%","31","34","91.18","323","2","1","113.6","0","0","9.50","9.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","8","9","*","2","5","2.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","68","99%","0","0%","0","0%","30","46","65.22","296","1","2","72.4","1","10","6.43","4.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","9","10","*","3","18","6.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","54","100%","0","0%","0","0%","25","35","71.43","261","2","1","99.8","2","12","7.46","7.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","10","11","*","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","47","100%","0","0%","0","0%","19","27","70.37","215","1","1","90.8","2","9","7.96","7.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","11","12","*","2","21","10.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","86","99%","0","0%","0","0%","24","39","61.54","373","1","0","101.8","3","7","9.56","10.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","12","13","*","2","24","12.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","59","100%","0","0%","0","0%","28","38","73.68","249","0","0","90.8","2","15","6.55","6.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","13","14","*","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","63","100%","0","0%","0","0%","33","45","73.33","263","1","1","85.7","4","17","5.84","5.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","14","15","*","3","7","2.33","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","0","1","0","0","68","99%","0","0%","0","0%","25","38","65.79","236","1","1","80.6","2","6","6.21","5.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","15","16","*","7","5","0.71","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","69","100%","0","0%","0","0%","20","25","80.00","201","1","1","96.8","2","19","8.04","7.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","16","17","*","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","61","98%","0","0%","0","0%","24","31","77.42","255","1","2","84.7","2","14","8.23","5.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","17","18","*","1","-1","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","75","94%","0","0%","0","0%","20","36","55.56","186","2","0","88.4","3","18","5.17","6.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Derek Carr","QB","18","19","*","1","20","20.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","77","100%","0","0%","0","0%","29","54","53.70","310","1","1","69.2","3","28","5.74","5.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"Chris Carson","RB","1","1","*","16","91","5.69","0","3","3","26","8.67","0","100.0%","8.67","0","0","1","1","0","0","0","0","42","78%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,2021
"Chris Carson","RB","2","2","*","13","31","2.38","2","0","0","0","0","0","0.0%","0","2","12","0","0","0","0","0","0","34","63%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,2021
"Chris Carson","RB","3","3","*","12","80","6.67","1","2","2","2","1.00","0","100.0%","1.00","1","6","0","0","0","0","0","0","23","43%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,2021
"Chris Carson","RB","4","4","*","13","30","2.31","0","1","1","1","1.00","0","100.0%","1.00","0","0","0","0","0","0","0","0","25","45%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,2021
"Chris Carson","RB","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,2021
"Chris Carson","RB","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","9","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Chris Carson","RB","17","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,2021
"Cethan Carter","TE","1","1","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,"13","24%","0","0%","13","62%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2021
"Cethan Carter","TE","2","2","*",NA,NA,NA,NA,"1","1","8","8.00","0","100.0%","8.00",NA,NA,NA,NA,NA,NA,NA,NA,"16","22%","0","0%","13","59%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2021
"Cethan Carter","TE","3","3","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","20","61%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2021
"Cethan Carter","TE","4","4","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,"1","2%","0","0%","17","61%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","0","1","0","0","0",NA,NA,NA,NA,NA,2021
"Cethan Carter","TE","5","5","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,"5","9%","0","0%","16","57%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2021
"Cethan Carter","TE","6","6","0",NA,NA,NA,NA,"1","1","8","8.00","0","100.0%","8.00",NA,NA,NA,NA,NA,NA,NA,NA,"4","6%","0","0%","17","61%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","1","1","0","0","0",NA,NA,NA,NA,NA,2021
"Cethan Carter","TE","7","7","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","16","57%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","1","1","0","0","0",NA,NA,NA,NA,NA,2021
"Cethan Carter","TE","8","8","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","16","67%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","1","1","0","0","0",NA,NA,NA,NA,NA,2021
"Cethan Carter","TE","9","9","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,"4","5%","0","0%","16","67%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","1","1","0","0","0",NA,NA,NA,NA,NA,2021
"Cethan Carter","TE","10","10","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","22","69%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2021
"Cethan Carter","TE","11","11","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","17","61%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","2","0","2","0","0","0",NA,NA,NA,NA,NA,2021
