"player","position","game_num","week_num","gs","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","two_pt_md","all_td","scoring","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","reason","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","safety_md","def_int","def_int_yds","def_int_td","pass_defended","year"
"Dontrell Hilliard","RB","5","5","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","17","61%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Dontrell Hilliard","RB","6","6","0","4","29","7.25","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","12%","0","0%","19","71%","1","13","13.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Dontrell Hilliard","RB","7","7","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","16","57%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,2020
"Dontrell Hilliard","RB","8","8","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","4","22%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Dontrell Hilliard","RB","9","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Dontrell Hilliard","RB","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Dontrell Hilliard","RB","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Dontrell Hilliard","RB","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Dontrell Hilliard","RB","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Exempt List",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Dontrell Hilliard","RB","15","16","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","8","25%","2","35","17.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Dontrell Hilliard","RB","16","17","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","7","21%","3","69","23.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Josh Hill","TE","1","1","*",NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,"0","0","0","0","0","0","0","0","36","53%","0","0%","13","39%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","2","2","0",NA,NA,NA,NA,"2","1","16","16.00","0","50.0%","8.00",NA,"0","0","0","0","0","0","0","0","22","37%","0","0%","8","30%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","3","3","*",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","20","33%","0","0%","6","19%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","4","4","0",NA,NA,NA,NA,"1","1","7","7.00","0","100.0%","7.00",NA,"0","0","1","0","0","0","0","0","40","57%","0","0%","7","28%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","5","5","0",NA,NA,NA,NA,"1","1","1","1.00","0","100.0%","1.00",NA,"0","0","0","0","0","0","0","0","28","37%","0","0%","12","32%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","6","7","0",NA,NA,NA,NA,"1","1","0","0.00","0","100.0%","0.00",NA,"0","0","0","0","0","0","0","0","30","43%","0","0%","5","23%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","7","8","*",NA,NA,NA,NA,"1","1","7","7.00","0","100.0%","7.00",NA,"0","0","0","0","0","0","0","0","22","30%","0","0%","15","43%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","8","9","*",NA,NA,NA,NA,"2","2","14","7.00","1","100.0%","7.00",NA,"1","6","0","0","0","0","0","0","45","62%","0","0%","8","38%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","9","10","*",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","9","15%","0","0%","7","25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","11","12","*",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","39","61%","0","0%","8","30%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","12","13","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","42","54%","0","0%","8","31%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","13","14","*",NA,NA,NA,NA,"1","1","1","1.00","0","100.0%","1.00",NA,"0","0","0","0","0","0","0","0","18","29%","0","0%","10","38%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","14","15","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","7","13%","0","0%","10","30%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","15","16","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","1","1%","0","0%","3","10%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","18","18","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","27%","0","0%","6","25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Josh Hill","TE","19","19","0",NA,NA,NA,NA,"1","1","-3","-3.00","0","100.0%","-3.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","41%","0","0%","10","37%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Justice Hill","RB","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Justice Hill","RB","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Justice Hill","RB","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Justice Hill","RB","4","4","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","0","0%","0","0%","15","56%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Justice Hill","RB","6","6","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","1","0","0","0","0","0%","0","0%","25","78%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","7","8","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","2","2%","0","0%","17","66%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","8","9","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","3","5%","0","0%","17","71%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","3","3","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","9","10","0","0","0","0","0","1","1","3","3.00","0","100.0%","3.00",NA,NA,NA,"0","0","0","0","0","0","5","8%","0","0%","15","65%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","10","11","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","7","11%","0","0%","19","71%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","2","0","2","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","11","12","0","9","35","3.89","0","2","2","5","2.50","0","100.0%","2.50",NA,NA,NA,"0","0","0","0","0","0","26","49%","0","0%","6","24%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","12","13","0","0","0","0","0","1","1","4","4.00","0","100.0%","4.00",NA,NA,NA,"0","0","0","0","0","0","6","11%","0","0%","13","46%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","13","14","0","1","4","4.00","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","6","10%","0","0%","21","64%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","14","15","0","0","0","0","0","1","1","8","8.00","0","100.0%","8.00",NA,NA,NA,"0","0","0","0","0","0","6","9%","0","0%","13","57%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","15","16","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","3","4%","0","0%","14","58%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","16","17","0","2","21","10.50","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","9","12%","0","0%","17","68%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Justice Hill","RB","18","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","8%","0","0%","15","60%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Justice Hill","RB","19","19","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","13%","0","0%","13","54%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","1","1","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","12","16%","0","0%","5","17%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","2","2","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","6","7%","0","0%","6","21%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","3","3","0",NA,NA,NA,NA,"4","1","15","15.00","0","25.0%","3.75",NA,NA,NA,"0","0","0","0","0","0","38","49%","0","0%","10","38%","0","0","0","0","2","10","5.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","4","4","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","2","4%","0","0%","10","31%","0","0","0","0","1","10","10.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","5","5","0",NA,NA,NA,NA,"2","1","8","8.00","0","50.0%","4.00",NA,NA,NA,"0","0","0","0","0","0","35","49%","0","0%","13","34%","0","0","0","0","1","9","9.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","6","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","7","8","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","1","1%","0","0%","6","19%","0","0","0","0","3","38","12.67","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","8","9","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"1","1","0","0","0","0","0","0%","0","0%","4","13%","0","0","0","0","2","0","0.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","9","10","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","1","2%","0","0%","2","7%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","10","11","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","0","0%","0","0%","4","13%","0","0","0","0","1","5","5.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","11","12","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","0","0%","0","0%","10","37%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","12","13","0",NA,NA,NA,NA,"1","1","7","7.00","0","100.0%","7.00",NA,NA,NA,"0","0","0","0","0","0","9","13%","0","0%","12","45%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","13","14","0",NA,NA,NA,NA,"1","1","4","4.00","0","100.0%","4.00",NA,NA,NA,"0","0","0","0","0","0","16","22%","0","0%","2","9%","0","0","0","0","1","1","1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","14","15","0",NA,NA,NA,NA,"3","3","39","13.00","0","100.0%","13.00",NA,NA,NA,"0","0","0","0","0","0","15","23%","0","0%","2","7%","0","0","0","0","1","10","10.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","15","16","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","1","2%","0","0%","3","10%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"K.J. Hill","WR","16","17","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","11","15%","0","0%","3","14%","1","7","7.00","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","1","1","*","3","13","4.33","0","1","1","14","14.00","0","100.0%","14.00",NA,"0","0","0","0","0","0","0","0","17","25%","0","0%","12","36%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","100.00","38","0","0","118.7","0","0","38.00","38.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","2","2","0","2","8","4.00","0","0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","14","23%","0","0%","5","19%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","3","3","*","2","6","3.00","0","1","1","1","1.00","0","100.0%","1.00",NA,"0","0","1","1","0","0","0","0","13","21%","0","0%","5","16%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","4","4","0","3","6","2.00","0","1","1","8","8.00","0","100.0%","8.00",NA,"0","0","1","0","0","0","-6","0","20","29%","0","0%","7","28%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","5","5","0","3","13","4.33","1","2","0","0","0","0","0.0%","0.00",NA,"1","6","0","0","0","0","0","0","20","26%","0","0%","14","37%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0.00","0","0","0","39.6","0","0","0.00","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","6","7","*","1","6","6.00","0","0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","10","14%","0","0%","1","5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","100.00","0","0","0","79.2","0","0","0.00","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","7","8","0","5","35","7.00","0","2","2","30","15.00","1","100.0%","15.00",NA,"1","6","0","0","0","0","0","0","14","19%","0","0%","9","26%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","8","9","0","7","54","7.71","0","1","1","21","21.00","0","100.0%","21.00",NA,"0","0","0","0","0","1","0","0","19","26%","0","0%","6","29%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","100.00","48","0","0","118.7","0","0","24.00","24.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","9","10","*","8","45","5.63","0","0","0","0","0","0","0.0%","0",NA,"0","0","2","1","0","1","0","0","22","37%","0","0%","10","36%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","1","5","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","10","11","*","10","49","4.90","2","0","0","0","0","0","0.0%","0",NA,"2","12","1","1","0","0","0","0","67","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","23","78.26","233","0","0","108.9","3","23","10.13","10.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","11","12","*","10","44","4.40","2","0","0","0","0","0","0.0%","0",NA,"2","12","1","0","0","1","0","0","61","95%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","16","56.25","78","0","1","43.2","3","15","4.88","2.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Taysom Hill","WR","12","13","*","14","83","5.93","0","0","0","0","0","0","0.0%","0",NA,"0","0","3","1","0","0","-2","0","78","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","37","72.97","232","2","0","107.0","2","15","6.27","7.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
