player,position,game_num,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,two_pt_md,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,punt,punt_yds,punt_yds_per_punt,punt_blocked,safety_md,def_int,def_int_yds,def_int_td,year
Jacoby Ford,WR,7,0,0,NA,0,1,1,-3,-3,0,100.00%,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,14,14,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacoby Ford,WR,8,0,0,NA,0,5,2,28,14,0,40.00%,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacoby Ford,WR,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacoby Ford,WR,10,1,4,4,0,1,0,0,NA,0,0.00%,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,4,30,7.5,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacoby Ford,WR,11,0,0,NA,0,1,0,0,NA,0,0.00%,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,2,18,9,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacoby Ford,WR,12,1,3,3,0,5,3,19,6.33,0,60.00%,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacoby Ford,WR,13,0,0,NA,0,1,0,0,NA,0,0.00%,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacoby Ford,WR,14,0,0,NA,0,1,0,0,NA,0,0.00%,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacoby Ford,WR,NA,5,15,3,0,24,13,99,7.62,0,54.20%,4.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,253,23,0,9,77,8.56,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Ford,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,37,7.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Justin Forsett,RB,1,1,7,7,0,5,4,22,5.5,0,80.00%,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Justin Forsett,RB,2,0,0,NA,0,1,1,7,7,0,100.00%,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Justin Forsett,RB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Justin Forsett,RB,4,1,3,3,0,2,2,10,5,0,100.00%,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Justin Forsett,RB,5,1,2,2,0,0,0,0,NA,0,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Justin Forsett,RB,6,1,0,0,0,3,3,18,6,0,100.00%,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Justin Forsett,RB,7,2,19,9.5,0,1,1,10,10,0,100.00%,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Justin Forsett,RB,8,0,0,NA,0,3,3,6,2,0,100.00%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Justin Forsett,RB,11,0,0,NA,0,1,1,9,9,0,100.00%,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Justin Forsett,RB,NA,6,31,5.17,0,16,15,82,5.47,0,93.80%,5.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,1,19,50,2.63,1,6,4,41,10.25,0,66.70%,6.83,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,2,20,88,4.4,0,11,10,73,7.3,0,90.90%,6.64,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,3,16,87,5.44,1,4,4,24,6,0,100.00%,6,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,4,14,95,6.79,1,6,5,22,4.4,0,83.30%,3.67,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,5,12,55,4.58,0,6,4,40,10,0,66.70%,6.67,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,6,19,67,3.53,0,6,6,44,7.33,0,100.00%,7.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,7,16,91,5.69,3,3,2,18,9,0,66.70%,6,3,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,8,24,125,5.21,1,8,5,54,10.8,0,62.50%,6.75,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,9,17,33,1.94,0,7,4,16,4,0,57.10%,2.29,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,10,18,83,4.61,0,6,5,42,8.4,1,83.30%,7,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,11,16,77,4.81,0,9,7,40,5.71,0,77.80%,4.44,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,12,23,120,5.22,0,2,2,31,15.5,0,100.00%,15.5,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,13,20,102,5.1,0,9,7,73,10.43,1,77.80%,8.11,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,14,24,127,5.29,0,3,1,4,4,0,33.30%,1.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,15,9,29,3.22,0,5,4,25,6.25,0,80.00%,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,16,22,110,5,2,4,4,47,11.75,1,100.00%,11.75,3,18,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Matt Forte,RB,NA,289,1339,4.63,9,95,74,594,8.03,3,77.90%,6.25,12,74,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Arian Foster,RB,1,18,57,3.17,0,8,6,33,5.5,0,75.00%,4.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Arian Foster,RB,2,19,79,4.16,1,4,1,6,6,0,25.00%,1.5,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Arian Foster,RB,3,12,54,4.5,0,2,1,-2,-2,0,50.00%,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Arian Foster,RB,4,27,102,3.78,0,8,6,69,11.5,1,75.00%,8.63,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Arian Foster,RB,5,21,98,4.67,0,5,4,20,5,0,80.00%,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Arian Foster,RB,6,20,141,7.05,0,7,4,57,14.25,0,57.10%,8.14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Arian Foster,RB,7,4,11,2.75,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Arian Foster,RB,8,0,0,NA,0,1,0,0,NA,0,0.00%,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Arian Foster,RB,NA,121,542,4.48,1,35,22,183,8.32,1,62.90%,5.23,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,3,13,103,7.92,1,3,3,23,7.67,0,100.00%,7.67,1,6,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,4,3,1,0.33,0,0,0,0,NA,0,0.00%,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,5,1,-3,-3,0,1,1,7,7,0,100.00%,7,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,6,2,6,3,0,1,0,0,NA,0,0.00%,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,7,0,0,NA,0,0,0,0,NA,0,0.00%,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,34,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,8,0,0,NA,0,0,0,0,NA,0,0.00%,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,11,0,0,NA,0,0,0,0,NA,0,0.00%,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Johnathan Franklin,RB,NA,19,107,5.63,1,5,4,30,7.5,0,80.00%,6,1,6,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,82,20.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Josh Freeman,QB,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,15,31,48.39,210,1,1,67.9,3,25,6.77,5.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Josh Freeman,QB,2,3,16,5.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,9,22,40.91,125,1,1,56.1,1,12,5.68,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Josh Freeman,QB,3,1,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,19,41,46.34,236,0,1,54.5,3,10,5.76,4.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Josh Freeman,QB,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,20,53,37.74,190,0,1,40.6,1,14,3.58,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Josh Freeman,QB,NA,5,20,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,147,42.86,761,2,4,52.6,8,61,5.18,4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Blaine Gabbert,QB,1,4,16,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,16,35,45.71,121,0,2,30.8,6,50,3.46,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Blaine Gabbert,QB,4,2,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,17,32,53.13,179,0,3,30.6,4,14,5.59,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Blaine Gabbert,QB,5,3,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,9,19,47.37,181,1,2,59.2,2,3,9.53,5.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Blaine Gabbert,QB,NA,9,32,3.56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,86,48.84,481,1,7,36,12,67,5.59,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,1,0,0,NA,0,11,7,64,9.14,0,63.60%,5.82,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,2,0,0,NA,0,12,8,143,17.88,1,66.70%,11.92,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,3,1,10,10,0,13,8,73,9.13,0,61.50%,5.62,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,4,0,0,NA,0,7,6,59,9.83,1,85.70%,8.43,1,6,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,5,0,0,NA,0,15,6,69,11.5,0,40.00%,4.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,6,0,0,NA,0,8,5,58,11.6,0,62.50%,7.25,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,7,0,0,NA,0,11,7,46,6.57,0,63.60%,4.18,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,8,0,0,NA,0,11,7,172,24.57,0,63.60%,15.64,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,9,0,0,NA,0,10,7,119,17,1,70.00%,11.9,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,10,1,9,9,0,10,6,68,11.33,0,60.00%,6.8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,11,0,0,NA,0,11,8,48,6,0,72.70%,4.36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,12,0,0,NA,0,12,9,61,6.78,0,75.00%,5.08,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,13,0,0,NA,0,12,5,37,7.4,0,41.70%,3.08,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,14,0,0,NA,0,10,7,129,18.43,1,70.00%,12.9,1,6,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,15,0,0,NA,0,18,11,144,13.09,1,61.10%,8,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Pierre Garcon,WR,16,0,0,NA,0,10,6,56,9.33,0,60.00%,5.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
