"player","position","game_num","week_num","gs","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","two_pt_md","all_td","scoring","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","safety_md","def_int","def_int_yds","def_int_td","pass_defended","year"
"Stefon Diggs","WR","10","10","*","0","0","0","0","6","3","49","16.33","0","50.0%","8.17","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","58","81%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Stefon Diggs","WR","11","11","*","0","0","0","0","5","5","121","24.20","1","100.0%","24.20","0","0","0","0","0","0","0","0","0","0","0",NA,"1","6","0","0","0","0","0","0","61","98%","0","0%","1","4%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Stefon Diggs","WR","12","13","*","1","27","27.00","0","9","4","25","6.25","0","44.4%","2.78","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","51","94%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Stefon Diggs","WR","13","14","*","0","0","0","0","9","6","92","15.33","0","66.7%","10.22","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","53","74%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Stefon Diggs","WR","14","15","*","1","4","4.00","0","6","4","76","19.00","0","66.7%","12.67","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","46","71%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Stefon Diggs","WR","15","16","*","0","0","0","0","5","3","57","19.00","1","60.0%","11.40","0","1","0.00","0","0","0","39.6","0","0","0.00","0.00",NA,"1","6","0","0","0","0","0","0","46","85%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Stefon Diggs","WR","18","18","*","2","8","4.00","0","3","2","19","9.50","0","66.7%","6.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"65","83%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Stefon Diggs","WR","19","19","*","0","0","0","0","5","2","57","28.50","1","40.0%","11.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,NA,NA,NA,"40","87%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Brandon Dillon","","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","13%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","1","1","*","0","0","0","0","2","2","9","4.50","0","100.0%","4.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","47%","0","0%","6","26%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","2","2","0","1","1","1.00","0","1","1","3","3.00","0","100.0%","3.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","19%","0","0%","11","39%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","3","3","*","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","12%","0","0%","17","63%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","4","4","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","18%","0","0%","13","46%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","5","5","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","14%","0","0%","9","36%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","6","7","0","1","4","4.00","0","1","1","27","27.00","0","100.0%","27.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","16%","0","0%","4","15%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","7","8","0","0","0","0","0","1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","10%","0","0%","12","46%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","8","9","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","23%","0","0%","7","29%","1","24","24.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","9","10","0","1","2","2.00","0","1","1","2","2.00","0","100.0%","2.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","16%","0","0%","9","38%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","10","11","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","6%","0","0%","9","28%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","11","12","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5%","0","0%","6","25%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","12","13","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","12%","0","0%","6","26%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","13","14","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1%","0","0%","12","39%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","14","15","*","0","0","0","0","1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","38%","0","0%","10","42%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","15","16","*","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","11%","0","0%","13","50%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","16","17","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3%","0","0%","12","48%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Patrick DiMarco","RB","18","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","19%","0","0%","8","27%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Will Dissly","TE","1","1","*","0","0","0","0","2","1","12","12.00","0","50.0%","6.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","26","51%","0","0%","13","42%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Will Dissly","TE","2","2","*","0","0","0","0","5","5","50","10.00","2","100.0%","10.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","12","0","0","0","0","0","0","46","59%","0","0%","15","50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Will Dissly","TE","3","3","*","0","0","0","0","7","6","62","10.33","1","85.7%","8.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","0","0","0","0","0","0","45","54%","0","0%","13","46%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Will Dissly","TE","4","4","*","0","0","0","0","8","7","57","8.14","1","87.5%","7.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","1","0","0","1","0","0","49","79%","0","0%","13","50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Will Dissly","TE","5","5","*","1","7","7.00","0","4","4","81","20.25","0","100.0%","20.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","65","89%","0","0%","16","52%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Will Dissly","TE","6","6","*","0","0","0","0","1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","18","22%","0","0%","1","4%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Josh Doctson","","11","11","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","11%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","1","1","0","0","0","0","0","4","4","95","23.75","2","100.0%","23.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","12",NA,NA,NA,NA,NA,NA,"59","84%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","2","2","0","0","0","0","0","3","3","39","13.00","0","100.0%","13.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"35","49%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","3","3","0","2","12","6.00","0","7","6","53","8.83","1","85.7%","7.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,NA,NA,NA,"70","92%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","4","4","0","1","9","9.00","0","9","2","10","5.00","0","22.2%","1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"39","62%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","5","5","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"4","5%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","7","7","*","0","0","0","0","4","3","46","15.33","1","75.0%","11.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,NA,NA,NA,"72","88%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","8","8","*","0","0","0","0","6","3","43","14.33","0","50.0%","7.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"64","91%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","9","9","*","0","0","0","0","4","2","13","6.50","0","50.0%","3.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"66","99%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","10","11","*","0","0","0","0","5","3","33","11.00","1","60.0%","6.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,NA,NA,NA,"34","46%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","12","13","0","0","0","0","0","6","2","15","7.50","0","33.3%","2.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"62","71%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","13","14","0","0","0","0","0","2","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"32","48%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","14","15","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"9","14%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","15","16","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"5","7%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","16","17","0","0","0","0","0","4","1","50","50.00","0","25.0%","12.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"13","21%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Phillip Dorsett","WR","18","18","*",NA,NA,NA,NA,"4","1","6","6.00","0","25.0%","1.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","44%","0","0%","1","4%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Greg Dortch","","8","9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0%","0","0%","6","21%","2","52","26.00","0","2","11","5.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Greg Dortch","","13","14","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","0","0%","0","0%","11","32%","3","67","22.33","0","2","17","8.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Keelan Doss","WR","2","2","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","6%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Keelan Doss","WR","3","3","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Keelan Doss","WR","4","4","0",NA,NA,NA,NA,"1","1","14","14.00","0","100.0%","14.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","19%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Keelan Doss","WR","5","5","*",NA,NA,NA,NA,"2","2","11","5.50","0","100.0%","5.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","54%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Keelan Doss","WR","6","7","0",NA,NA,NA,NA,"5","3","54","18.00","0","60.0%","10.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","44%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Keelan Doss","WR","12","13","*",NA,NA,NA,NA,"1","1","11","11.00","0","100.0%","11.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","54%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Keelan Doss","WR","13","14","0",NA,NA,NA,NA,"3","3","26","8.67","0","100.0%","8.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","45%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Keelan Doss","WR","14","15","0",NA,NA,NA,NA,"2","1","17","17.00","0","50.0%","8.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","47%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","1","1","*",NA,NA,NA,NA,"2","1","20","20.00","0","50.0%","10.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","43","68%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","2","2","*",NA,NA,NA,NA,"3","2","21","10.50","0","66.7%","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","49","70%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","3","3","*",NA,NA,NA,NA,"4","4","46","11.50","0","100.0%","11.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","46","69%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","4","4","*",NA,NA,NA,NA,"8","4","22","5.50","1","50.0%","2.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","0","0","0","0","0","0","56","73%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","5","5","*",NA,NA,NA,NA,"3","3","19","6.33","0","100.0%","6.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","59","73%","0","0%","1","4%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","6","7","*",NA,NA,NA,NA,"5","3","21","7.00","0","60.0%","4.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","56","77%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","7","8","*",NA,NA,NA,NA,"5","4","61","15.25","0","80.0%","12.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0","0","0","0","0","46","72%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","8","9","*",NA,NA,NA,NA,"4","3","22","7.33","1","75.0%","5.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","0","0","0","0","0","0","54","77%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","9","10","*",NA,NA,NA,NA,"4","3","44","14.67","1","75.0%","11.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","0","0","0","0","0","0","42","61%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","10","11","*",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","42","64%","0","0%","1","4%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","11","12","*",NA,NA,NA,NA,"4","3","28","9.33","0","75.0%","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","46","68%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","12","13","*",NA,NA,NA,NA,"11","6","73","12.17","1","54.5%","6.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","0","0","0","0","0","0","66","94%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","13","14","*",NA,NA,NA,NA,"6","2","27","13.50","0","33.3%","4.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","49","78%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","14","15","*",NA,NA,NA,NA,"5","2","21","10.50","0","40.0%","4.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","46","82%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","15","16","*",NA,NA,NA,NA,"4","2","17","8.50","0","50.0%","4.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","61","95%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jack Doyle","TE","16","17","*",NA,NA,NA,NA,"4","1","6","6.00","0","25.0%","1.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","37","66%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Kenyan Drake","RB","1","1","0","4","12","3.00","0","3","2","15","7.50","0","66.7%","5.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","26","53%","0","0%","0","0%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
